State,Year,Month,relc,Month_num,Date
Goa,2015,October,-0.003972988936776112,10,2015-10-01
Goa,2015,November,0.0007895776170174784,11,2015-11-01
Goa,2015,December,0.012608520067619367,12,2015-12-01
Goa,2016,January,0.0203768805886968,1,2016-01-01
Goa,2016,February,0.019646997383796716,2,2016-02-01
Goa,2016,March,0.02197890671877545,3,2016-03-01
Goa,2016,April,0.020218418113192804,4,2016-04-01
Goa,2016,May,0.01849051139763258,5,2016-05-01
Goa,2016,June,0.016768685602450262,6,2016-06-01
Goa,2016,July,0.00911168035125609,7,2016-07-01
Goa,2016,August,0.00532523129875262,8,2016-08-01
Goa,2016,September,0.011393970587053381,9,2016-09-01
Goa,2016,October,0.007581537452397313,10,2016-10-01
Goa,2016,November,0.00985976891628848,11,2016-11-01
Goa,2016,December,0.015975995933724008,12,2016-12-01
Goa,2017,January,0.019004752911534695,1,2017-01-01
Goa,2017,February,0.013688426660577235,2,2017-02-01
Goa,2017,March,0.017418085190434418,3,2017-03-01
Goa,2017,April,0.01888987033289169,4,2017-04-01
Goa,2017,May,0.015106027431013302,5,2017-05-01
Goa,2017,June,0.018762276455523086,6,2017-06-01
Goa,2017,July,0.014793169177830023,7,2017-07-01
Goa,2017,August,0.005156549179245573,8,2017-08-01
Goa,2017,September,0.011764841579586793,9,2017-09-01
Goa,2017,October,0.006591016170705011,10,2017-10-01
Goa,2017,November,0.015861904300466634,11,2017-11-01
Goa,2017,December,0.02091673805117722,12,2017-12-01
Goa,2018,January,0.016661015605915708,1,2018-01-01
Goa,2018,February,0.02390552085355413,2,2018-02-01
Goa,2018,March,0.02173998663640564,3,2018-03-01
Goa,2018,April,0.02235938803222126,4,2018-04-01
Goa,2018,May,0.019404130194242697,5,2018-05-01
Goa,2018,June,0.0178895647507753,6,2018-06-01
Goa,2018,July,0.009256029059058868,7,2018-07-01
Goa,2018,August,0.005681833467430231,8,2018-08-01
Goa,2018,September,0.009229742482802727,9,2018-09-01
Goa,2018,October,0.005669752962949026,10,2018-10-01
Goa,2018,November,0.01059706137186378,11,2018-11-01
Goa,2018,December,0.0,12,2018-12-01
Goa,2019,January,-0.0028694424279525066,1,2019-01-01
Goa,2019,February,-0.001430615408519742,2,2019-02-01
Goa,2019,March,0.0007119971820896964,3,2019-03-01
Goa,2019,April,-0.002836881335198882,4,2019-04-01
Goa,2019,May,-0.007776638696626037,5,2019-05-01
Goa,2019,June,0.001398601626583229,6,2019-06-01
Goa,2019,July,-0.0013879252748481008,7,2019-07-01
Goa,2019,August,0.005502077153983542,8,2019-08-01
Goa,2019,September,0.000685635954182473,9,2019-09-01
Goa,2019,October,-0.006132898268697673,10,2019-10-01
Goa,2019,November,0.0,11,2019-11-01
Goa,2019,December,0.011897033911846044,12,2019-12-01
Goa,2020,January,0.014540903922512172,1,2020-01-01
Goa,2020,February,0.01794664319083683,2,2020-02-01
Goa,2020,March,0.010709607046375247,3,2020-03-01
Goa,2020,April,-0.0002792979351422531,4,2020-04-01
Goa,2020,May,0.023103107090203245,5,2020-05-01
Goa,2020,June,0.012438785583020362,6,2020-06-01
Goa,2020,July,0.015474196582597521,7,2020-07-01
Goa,2020,August,0.00772701848471069,8,2020-08-01
Goa,2020,September,0.0006391818689968076,9,2020-09-01
Goa,2020,October,-0.003161558118729424,10,2020-10-01
Goa,2020,November,-0.007580579573677859,11,2020-11-01
Goa,2020,December,0.00507293415119392,12,2020-12-01
Goa,2021,January,0.008917256541561613,1,2021-01-01
Goa,2021,February,0.005730674708985362,2,2021-02-01
Goa,2021,March,0.012674440896728534,3,2021-03-01
Goa,2021,April,0.012594624920399866,4,2021-04-01
Goa,2021,May,0.006834447230296803,5,2021-05-01
Goa,2021,June,0.012323014845255997,6,2021-06-01
Goa,2021,July,0.015873349156290573,7,2021-07-01
Goa,2021,August,0.01402034547887876,8,2021-08-01
Goa,2021,September,0.0061087544883218214,9,2021-09-01
Goa,2021,October,-0.00788599779878929,10,2021-10-01
Goa,2021,November,-0.020606789780329038,11,2021-11-01
Goa,2021,December,-0.016990699995445446,12,2021-12-01
Goa,2022,January,-0.009702926336472295,1,2022-01-01
Goa,2022,February,-0.007250787053695973,2,2022-02-01
Goa,2022,March,-0.01562531790308075,3,2022-03-01
Goa,2022,April,-0.02259311320293378,4,2022-04-01
Goa,2022,May,-0.027156332302081587,5,2022-05-01
Goa,2022,June,-0.027012799246068475,6,2022-06-01
Goa,2022,July,-0.02511080844190694,7,2022-07-01
Goa,2022,August,-0.028515170308020643,8,2022-08-01
Goa,2022,September,-0.040750690730428474,9,2022-09-01
Goa,2022,October,-0.04811127751742461,10,2022-10-01
Goa,2022,November,-0.04164858723426157,11,2022-11-01
Goa,2022,December,-0.0359250683725465,12,2022-12-01
Goa,2023,January,-0.03634666023407718,1,2023-01-01
Goa,2023,February,-0.039220713153280684,2,2023-02-01
Goa,2023,March,-0.03913042377576481,3,2023-03-01
Goa,2023,April,-0.037179003241754494,4,2023-04-01
Goa,2023,May,-0.041031396677862375,5,2023-05-01
Goa,2023,June,-0.04289596691938424,6,2023-06-01
Goa,2023,July,-0.06200103831573678,7,2023-07-01
Goa,2023,August,-0.06489662320048506,8,2023-08-01
Goa,2023,September,-0.06045489151747141,9,2023-09-01
Goa,2023,October,-0.06579853390439983,10,2023-10-01
Goa,2023,November,-0.06772843083339986,11,2023-11-01
Goa,2023,December,-0.059918086334104004,12,2023-12-01
Goa,2024,January,-0.05998466490747845,1,2024-01-01
Goa,2024,February,-0.06160060923972743,2,2024-02-01
Goa,2024,March,-0.06504097960559552,3,2024-03-01
Goa,2024,April,-0.0692989861292741,4,2024-04-01
Goa,2024,May,-0.07292020194998106,5,2024-05-01
Goa,2024,June,-0.07645643660921042,6,2024-06-01
Goa,2024,July,-0.07978367386817631,7,2024-07-01
Goa,2024,August,-0.07084506686736525,8,2024-08-01
Goa,2024,September,-0.07205035825904194,9,2024-09-01
Goa,2024,October,-0.07983100921602748,10,2024-10-01
Goa,2024,November,-0.07610644457575333,11,2024-11-01
Goa,2024,December,-0.06775077144781427,12,2024-12-01
Goa,2025,January,-0.0563679239991437,1,2025-01-01
Gujarat,2011,January,-0.0022371373983558485,1,2011-01-01
Gujarat,2011,February,-0.00453515516539138,2,2011-02-01
Gujarat,2011,March,-0.0022650066308527173,3,2011-03-01
Gujarat,2011,April,0.006711434587986176,4,2011-04-01
Gujarat,2011,May,0.006659292089977065,5,2011-05-01
Gujarat,2011,June,0.009884759232542173,6,2011-06-01
Gujarat,2011,July,0.008676844025688801,7,2011-07-01
Gujarat,2011,August,0.009661910911737515,8,2011-08-01
Gujarat,2011,September,0.012712035588362092,9,2011-09-01
Gujarat,2011,October,0.005260401399180381,10,2011-10-01
Gujarat,2011,November,0.00628274317949451,11,2011-11-01
Gujarat,2011,December,0.00736457826220871,12,2011-12-01
Gujarat,2012,January,0.004197277935340082,1,2012-01-01
Gujarat,2012,February,0.005221943981151611,2,2012-02-01
Gujarat,2012,March,0.0062047768868831454,3,2012-03-01
Gujarat,2012,April,0.009160369398664159,4,2012-04-01
Gujarat,2012,May,0.009086382555957506,5,2012-05-01
Gujarat,2012,June,0.003001503003756234,6,2012-06-01
Gujarat,2012,July,-0.000989609185165996,7,2012-07-01
Gujarat,2012,August,0.0,8,2012-08-01
Gujarat,2012,September,-0.005847969882422532,9,2012-09-01
Gujarat,2012,October,-0.0067796869853786745,10,2012-10-01
Gujarat,2012,November,-0.00866639993239815,11,2012-11-01
Gujarat,2012,December,-0.009606221805440462,12,2012-12-01
Gujarat,2013,January,-0.008641436395341096,1,2013-01-01
Gujarat,2013,February,-0.011461443519006131,2,2013-02-01
Gujarat,2013,March,-0.007611835039630144,3,2013-03-01
Gujarat,2013,April,-0.005671092703815717,4,2013-04-01
Gujarat,2013,May,-0.002810306299255494,5,2013-05-01
Gujarat,2013,June,-0.00458506076065035,6,2013-06-01
Gujarat,2013,July,-0.00361011222409946,7,2013-07-01
Gujarat,2013,August,-0.004458322141711157,8,2013-08-01
Gujarat,2013,September,-0.013280407667894067,9,2013-09-01
Gujarat,2013,October,-0.006993035490970634,10,2013-10-01
Gujarat,2013,November,-0.014725255243979163,11,2013-11-01
Gujarat,2013,December,-0.01495848393033583,12,2013-12-01
Gujarat,2014,January,-0.013292176208937079,1,2014-01-01
Gujarat,2014,February,-0.015971945566052526,2,2014-02-01
Gujarat,2014,March,-0.016777435477512093,3,2014-03-01
Gujarat,2014,April,-0.016645149958754324,4,2014-04-01
Gujarat,2014,May,-0.016543694685758226,5,2014-05-01
Gujarat,2014,June,-0.011202185218510685,6,2014-06-01
Gujarat,2014,July,-0.011814483413763455,7,2014-07-01
Gujarat,2014,August,-0.007509422022131673,8,2014-08-01
Gujarat,2014,September,-0.012568242522312367,9,2014-09-01
Gujarat,2014,October,-0.015100958101596618,10,2014-10-01
Gujarat,2014,November,-0.016793005882621337,11,2014-11-01
Gujarat,2014,December,-0.013490929741015734,12,2014-12-01
Gujarat,2015,January,-0.015177357105334188,1,2015-01-01
Gujarat,2015,February,-0.013456889360611513,2,2015-02-01
Gujarat,2015,March,-0.015088299651202064,3,2015-03-01
Gujarat,2015,April,-0.015025324406749085,4,2015-04-01
Gujarat,2015,May,-0.014913283850717995,5,2015-05-01
Gujarat,2015,June,-0.011447385840350321,6,2015-06-01
Gujarat,2015,July,-0.01057350233046428,7,2015-07-01
Gujarat,2015,August,-0.012903404835907573,8,2015-08-01
Gujarat,2015,September,-0.015267472130788384,9,2015-09-01
Gujarat,2015,October,-0.012769527066112119,10,2015-10-01
Gujarat,2015,November,-0.013519092578544445,11,2015-11-01
Gujarat,2015,December,-0.014377244454208515,12,2015-12-01
Gujarat,2016,January,-0.01757233714588402,1,2016-01-01
Gujarat,2016,February,-0.014388737452099676,2,2016-02-01
Gujarat,2016,March,-0.01117330059812538,3,2016-03-01
Gujarat,2016,April,-0.010264598611883002,4,2016-04-01
Gujarat,2016,May,-0.010160306240157624,5,2016-05-01
Gujarat,2016,June,0.005366053504638479,6,2016-06-01
Gujarat,2016,July,0.00911168035125609,7,2016-07-01
Gujarat,2016,August,0.0015243905390969203,8,2016-08-01
Gujarat,2016,September,-0.006130287397394518,9,2016-09-01
Gujarat,2016,October,-0.009174376276042118,10,2016-10-01
Gujarat,2016,November,-0.011498785187590066,11,2016-11-01
Gujarat,2016,December,-0.016235377870962076,12,2016-12-01
Gujarat,2017,January,-0.017028275228110346,1,2017-01-01
Gujarat,2017,February,-0.015432405038811936,2,2017-02-01
Gujarat,2017,March,-0.013072081567353067,3,2017-03-01
Gujarat,2017,April,-0.007657005251194171,4,2017-04-01
Gujarat,2017,May,-0.0076394565579578355,5,2017-05-01
Gujarat,2017,June,-0.007604599385219402,6,2017-06-01
Gujarat,2017,July,-0.0029850768434531716,7,2017-07-01
Gujarat,2017,August,-0.00518327706185584,8,2017-08-01
Gujarat,2017,September,-0.009661910911736626,9,2017-09-01
Gujarat,2017,October,-0.019288431817115814,10,2017-10-01
Gujarat,2017,November,-0.025019700961661506,11,2017-11-01
Gujarat,2017,December,-0.02733823745148012,12,2017-12-01
Gujarat,2018,January,-0.02965376657520391,1,2018-01-01
Gujarat,2018,February,-0.032032533881082514,2,2018-02-01
Gujarat,2018,March,-0.028233673286852223,3,2018-03-01
Gujarat,2018,April,-0.02660910872796407,4,2018-04-01
Gujarat,2018,May,-0.02647213404197668,5,2018-05-01
Gujarat,2018,June,-0.0218986853076375,6,2018-06-01
Gujarat,2018,July,-0.0216928246112591,7,2018-07-01
Gujarat,2018,August,-0.021599111803462634,8,2018-08-01
Gujarat,2018,September,-0.0209016618265645,9,2018-09-01
Gujarat,2018,October,-0.026649038292218208,10,2018-10-01
Gujarat,2018,November,-0.024444063935693983,11,2018-11-01
Gujarat,2018,December,-0.03043713218586319,12,2018-12-01
Gujarat,2019,January,-0.031286655151529175,1,2019-01-01
Gujarat,2019,February,-0.03121850616514088,2,2019-02-01
Gujarat,2019,March,-0.030371097876299658,3,2019-03-01
Gujarat,2019,April,-0.032388581329237276,4,2019-04-01
Gujarat,2019,May,-0.03293067781301229,5,2019-05-01
Gujarat,2019,June,-0.03127475930842838,6,2019-06-01
Gujarat,2019,July,-0.03242003452257691,7,2019-07-01
Gujarat,2019,August,-0.027264883561805675,8,2019-08-01
Gujarat,2019,September,-0.029229638314938633,9,2019-09-01
Gujarat,2019,October,-0.032450206586070784,10,2019-10-01
Gujarat,2019,November,-0.03771444572125393,11,2019-11-01
Gujarat,2019,December,-0.04140394573591433,12,2019-12-01
Gujarat,2020,January,-0.04702740449590781,1,2020-01-01
Gujarat,2020,February,-0.0473827044015529,2,2020-02-01
Gujarat,2020,March,-0.04895841520036637,3,2020-03-01
Gujarat,2020,April,-0.05925114298444001,4,2020-04-01
Gujarat,2020,May,-0.03586873795909362,5,2020-05-01
Gujarat,2020,June,-0.0451407050713879,6,2020-06-01
Gujarat,2020,July,-0.047231924664417946,7,2020-07-01
Gujarat,2020,August,-0.04562774906491818,8,2020-08-01
Gujarat,2020,September,-0.03911841659547122,9,2020-09-01
Gujarat,2020,October,-0.045198138376976615,10,2020-10-01
Gujarat,2020,November,-0.04176643029012439,11,2020-11-01
Gujarat,2020,December,-0.04352749469843964,12,2020-12-01
Gujarat,2021,January,-0.043812171887053886,1,2021-01-01
Gujarat,2021,February,-0.0484070957870415,2,2021-02-01
Gujarat,2021,March,-0.046337816490724215,3,2021-03-01
Gujarat,2021,April,-0.04272494466634136,4,2021-04-01
Gujarat,2021,May,-0.04266804488786402,5,2021-05-01
Gujarat,2021,June,-0.04242484897784138,6,2021-06-01
Gujarat,2021,July,-0.04467556383624505,7,2021-07-01
Gujarat,2021,August,-0.04520543676804678,8,2021-08-01
Gujarat,2021,September,-0.04512043528046927,9,2021-09-01
Gujarat,2021,October,-0.043847715436792,10,2021-10-01
Gujarat,2021,November,-0.04855024094371263,11,2021-11-01
Gujarat,2021,December,-0.04617625488898458,12,2021-12-01
Gujarat,2022,January,-0.044424331115182625,1,2022-01-01
Gujarat,2022,February,-0.04494446780621342,2,2022-02-01
Gujarat,2022,March,-0.04575363419490408,3,2022-03-01
Gujarat,2022,April,-0.03896207523316875,4,2022-04-01
Gujarat,2022,May,-0.039803294002849654,5,2022-05-01
Gujarat,2022,June,-0.0377848962279792,6,2022-06-01
Gujarat,2022,July,-0.03402087629845951,7,2022-07-01
Gujarat,2022,August,-0.03384220273355876,8,2022-08-01
Gujarat,2022,September,-0.0401566901189625,9,2022-09-01
Gujarat,2022,October,-0.04219059710769635,10,2022-10-01
Gujarat,2022,November,-0.04816712883450336,11,2022-11-01
Gujarat,2022,December,-0.051982505268404644,12,2022-12-01
Gujarat,2023,January,-0.05233752510823031,1,2023-01-01
Gujarat,2023,February,-0.04571232638978806,2,2023-02-01
Gujarat,2023,March,-0.040892538769164766,3,2023-03-01
Gujarat,2023,April,-0.037179003241754494,4,2023-04-01
Gujarat,2023,May,-0.039287717073036355,5,2023-05-01
Gujarat,2023,June,-0.04001660990558875,6,2023-06-01
Gujarat,2023,July,-0.03384602542563275,7,2023-07-01
Gujarat,2023,August,-0.03386451395275625,8,2023-08-01
Gujarat,2023,September,-0.03932935566520346,9,2023-09-01
Gujarat,2023,October,-0.03850860842221859,10,2023-10-01
Gujarat,2023,November,-0.04109041486812881,11,2023-11-01
Gujarat,2023,December,-0.03898379991626122,12,2023-12-01
Gujarat,2024,January,-0.04239555896768543,1,2024-01-01
Gujarat,2024,February,-0.042887276087653525,2,2024-02-01
Gujarat,2024,March,-0.040082225160045226,3,2024-03-01
Gujarat,2024,April,-0.04100055000684666,4,2024-04-01
Gujarat,2024,May,-0.04299982155494231,5,2024-05-01
Gujarat,2024,June,-0.03913659471446973,6,2024-06-01
Gujarat,2024,July,-0.03801936252514704,7,2024-07-01
Gujarat,2024,August,-0.03694351519168393,8,2024-08-01
Gujarat,2024,September,-0.034043612264762046,9,2024-09-01
Gujarat,2024,October,-0.03674410767718417,10,2024-10-01
Gujarat,2024,November,-0.03891541624967321,11,2024-11-01
Gujarat,2024,December,-0.04180336980436117,12,2024-12-01
Gujarat,2025,January,-0.04656926095044156,1,2025-01-01
Haryana,2011,January,0.004459316196765428,1,2011-01-01
Haryana,2011,February,0.01012951823885544,2,2011-02-01
Haryana,2011,March,0.012366655637211288,3,2011-03-01
Haryana,2011,April,0.018899951130483927,4,2011-04-01
Haryana,2011,May,0.017660503151950557,5,2011-05-01
Haryana,2011,June,0.015334364000106682,6,2011-06-01
Haryana,2011,July,0.01298719552681149,7,2011-07-01
Haryana,2011,August,0.006451635281488954,8,2011-08-01
Haryana,2011,September,0.006376217139276719,9,2011-09-01
Haryana,2011,October,0.00630916919326463,10,2011-10-01
Haryana,2011,November,0.0031463056893645813,11,2011-11-01
Haryana,2011,December,0.0031628914085084503,12,2011-12-01
Haryana,2012,January,0.002100841108812368,1,2012-01-01
Haryana,2012,February,0.0031364374901299286,2,2012-02-01
Haryana,2012,March,0.0031072008427486253,3,2012-03-01
Haryana,2012,April,0.006116227017435527,4,2012-04-01
Haryana,2012,May,0.0020263431452329783,5,2012-05-01
Haryana,2012,June,0.0,6,2012-06-01
Haryana,2012,July,0.001976285228211694,7,2012-07-01
Haryana,2012,August,0.0029311208088591556,8,2012-08-01
Haryana,2012,September,-0.001945525905490797,9,2012-09-01
Haryana,2012,October,-0.005808341595746391,10,2012-10-01
Haryana,2012,November,-0.00866639993239815,11,2012-11-01
Haryana,2012,December,-0.011538589556494117,12,2012-12-01
Haryana,2013,January,-0.012506175505230033,1,2013-01-01
Haryana,2013,February,-0.014347448408141616,2,2013-02-01
Haryana,2013,March,-0.012398823596854847,3,2013-03-01
Haryana,2013,April,-0.005671092703815717,4,2013-04-01
Haryana,2013,May,-0.009398565423638594,5,2013-05-01
Haryana,2013,June,-0.01660554761477595,6,2013-06-01
Haryana,2013,July,-0.011780834031148935,7,2013-07-01
Haryana,2013,August,-0.010733555643109405,8,2013-08-01
Haryana,2013,September,-0.010610179112015672,9,2013-09-01
Haryana,2013,October,-0.00787061343232942,10,2013-10-01
Haryana,2013,November,-0.012110874669908789,11,2013-11-01
Haryana,2013,December,-0.02118349291618049,12,2013-12-01
Haryana,2014,January,-0.019556178793867396,1,2014-01-01
Haryana,2014,February,-0.019556178793867396,2,2014-02-01
Haryana,2014,March,-0.01766830413331366,3,2014-03-01
Haryana,2014,April,-0.018413497015496105,4,2014-04-01
Haryana,2014,May,-0.0183011643824047,5,2014-05-01
Haryana,2014,June,-0.016415055407043688,6,2014-06-01
Haryana,2014,July,-0.017774484027578197,7,2014-07-01
Haryana,2014,August,-0.015919900530728448,8,2014-08-01
Haryana,2014,September,-0.01088332215739296,9,2014-09-01
Haryana,2014,October,-0.013411768510751543,10,2014-10-01
Haryana,2014,November,-0.017640104620272545,11,2014-11-01
Haryana,2014,December,-0.018597323815589206,12,2014-12-01
Haryana,2015,January,-0.01858161571213568,1,2015-01-01
Haryana,2015,February,-0.021106735421015266,2,2015-02-01
Haryana,2015,March,-0.017625298897790742,3,2015-03-01
Haryana,2015,April,-0.018395167528299616,4,2015-04-01
Haryana,2015,May,-0.020773493170812785,5,2015-05-01
Haryana,2015,June,-0.020534602441707683,6,2015-06-01
Haryana,2015,July,-0.023742416920105036,7,2015-07-01
Haryana,2015,August,-0.02597548640326064,8,2015-08-01
Haryana,2015,September,-0.022581604696709334,9,2015-09-01
Haryana,2015,October,-0.024890887598457034,10,2015-10-01
Haryana,2015,November,-0.026412099539777856,11,2015-11-01
Haryana,2015,December,-0.029780872892648524,12,2015-12-01
Haryana,2016,January,-0.034638984623188485,1,2016-01-01
Haryana,2016,February,-0.03062286021398286,2,2016-02-01
Haryana,2016,March,-0.027354883449366874,3,2016-03-01
Haryana,2016,April,-0.030305349495328926,4,2016-04-01
Haryana,2016,May,-0.032401095898756616,5,2016-05-01
Haryana,2016,June,-0.03440526992225834,6,2016-06-01
Haryana,2016,July,-0.032561016049312386,7,2016-07-01
Haryana,2016,August,-0.030199739863632225,8,2016-08-01
Haryana,2016,September,-0.027887167352493414,9,2016-09-01
Haryana,2016,October,-0.025434897147821545,10,2016-10-01
Haryana,2016,November,-0.02313133202341877,11,2016-11-01
Haryana,2016,December,-0.020922886454059153,12,2016-12-01
Haryana,2017,January,-0.022507740992736558,1,2017-01-01
Haryana,2017,February,-0.019328007939641623,2,2017-02-01
Haryana,2017,March,-0.025533302005165126,3,2017-03-01
Haryana,2017,April,-0.023930126850037148,4,2017-04-01
Haryana,2017,May,-0.026215842130893563,5,2017-05-01
Haryana,2017,June,-0.02454110891611716,6,2017-06-01
Haryana,2017,July,-0.02566178551448317,7,2017-07-01
Haryana,2017,August,-0.020142419140012358,8,2017-08-01
Haryana,2017,September,-0.017158197889663995,9,2017-09-01
Haryana,2017,October,-0.020037776175896305,10,2017-10-01
Haryana,2017,November,-0.019817162285533207,11,2017-11-01
Haryana,2017,December,-0.0176475168135779,12,2017-12-01
Haryana,2018,January,-0.022904584600275335,1,2018-01-01
Haryana,2018,February,-0.021490267569057586,2,2018-02-01
Haryana,2018,March,-0.020726130517116914,3,2018-03-01
Haryana,2018,April,-0.020634483039076557,4,2018-04-01
Haryana,2018,May,-0.024239159537664534,5,2018-05-01
Haryana,2018,June,-0.01821543989134078,6,2018-06-01
Haryana,2018,July,-0.018773114507925293,7,2018-07-01
Haryana,2018,August,-0.017241806434506124,8,2018-08-01
Haryana,2018,September,-0.012921931416919996,9,2018-09-01
Haryana,2018,October,-0.026649038292218208,10,2018-10-01
Haryana,2018,November,-0.027359517895817476,11,2018-11-01
Haryana,2018,December,-0.03634120837680843,12,2018-12-01
Haryana,2019,January,-0.03944996579069038,1,2019-01-01
Haryana,2019,February,-0.04159665713385419,2,2019-02-01
Haryana,2019,March,-0.038480246625558046,3,2019-03-01
Haryana,2019,April,-0.03605293134372989,4,2019-04-01
Haryana,2019,May,-0.03584613177313578,5,2019-05-01
Haryana,2019,June,-0.0334431736022518,6,2019-06-01
Haryana,2019,July,-0.031703958587932846,7,2019-07-01
Haryana,2019,August,-0.027264883561805675,8,2019-08-01
Haryana,2019,September,-0.02570478447150304,9,2019-09-01
Haryana,2019,October,-0.026154278129256525,10,2019-10-01
Haryana,2019,November,-0.03492309708398267,11,2019-11-01
Haryana,2019,December,-0.03518630912504417,12,2019-12-01
Haryana,2020,January,-0.03041802612887512,1,2020-01-01
Haryana,2020,February,-0.03202999531196671,2,2020-02-01
Haryana,2020,March,-0.032139518390336796,3,2020-03-01
Haryana,2020,April,-0.047579408215721486,4,2020-04-01
Haryana,2020,May,-0.0241970031903751,5,2020-05-01
Haryana,2020,June,-0.04376329438529236,6,2020-06-01
Haryana,2020,July,-0.035044908561174815,7,2020-07-01
Haryana,2020,August,-0.03419136474827855,8,2020-08-01
Haryana,2020,September,-0.03249148710786187,9,2020-09-01
Haryana,2020,October,-0.03927121947920931,10,2020-10-01
Haryana,2020,November,-0.04242281364155431,11,2020-11-01
Haryana,2020,December,-0.04419172587530262,12,2020-12-01
Haryana,2021,January,-0.04514996472871413,1,2021-01-01
Haryana,2021,February,-0.04239304491728646,2,2021-02-01
Haryana,2021,March,-0.03968000228385726,3,2021-03-01
Haryana,2021,April,-0.03744788756549777,4,2021-04-01
Haryana,2021,May,-0.03747659909461376,5,2021-05-01
Haryana,2021,June,-0.04177822755214322,6,2021-06-01
Haryana,2021,July,-0.03379545650821658,7,2021-07-01
Haryana,2021,August,-0.029276460274445526,8,2021-08-01
Haryana,2021,September,-0.029221849212671458,9,2021-09-01
Haryana,2021,October,-0.03130049938470325,10,2021-10-01
Haryana,2021,November,-0.03169064709403724,11,2021-11-01
Haryana,2021,December,-0.03489793985127765,12,2021-12-01
Haryana,2022,January,-0.03375588979825839,1,2022-01-01
Haryana,2022,February,-0.03305074387578255,2,2022-02-01
Haryana,2022,March,-0.03519780814557372,3,2022-03-01
Haryana,2022,April,-0.02681125745065671,4,2022-04-01
Haryana,2022,May,-0.03556984347091241,5,2022-05-01
Haryana,2022,June,-0.031188170656548664,6,2022-06-01
Haryana,2022,July,-0.023338282128487542,7,2022-07-01
Haryana,2022,August,-0.02262933813075918,8,2022-08-01
Haryana,2022,September,-0.024250611029041025,9,2022-09-01
Haryana,2022,October,-0.02173998663640564,10,2022-10-01
Haryana,2022,November,-0.022923639901936355,11,2022-11-01
Haryana,2022,December,-0.025945531485409568,12,2022-12-01
Haryana,2023,January,-0.028737609767356176,1,2023-01-01
Haryana,2023,February,-0.028106237814738755,2,2023-02-01
Haryana,2023,March,-0.022832042042645995,3,2023-03-01
Haryana,2023,April,-0.01698795100381023,4,2023-04-01
Haryana,2023,May,-0.019166313873615337,5,2023-05-01
Haryana,2023,June,-0.018963200707756478,6,2023-06-01
Haryana,2023,July,-0.01514361011291765,7,2023-07-01
Haryana,2023,August,-0.009171901362384993,8,2023-08-01
Haryana,2023,September,-0.009825406554415217,9,2023-09-01
Haryana,2023,October,-0.010851978445653998,10,2023-10-01
Haryana,2023,November,-0.011336153786336567,11,2023-11-01
Haryana,2023,December,-0.016287004974699038,12,2023-12-01
Haryana,2024,January,-0.017949897221631872,1,2024-01-01
Haryana,2024,February,-0.016825362995777304,2,2024-02-01
Haryana,2024,March,-0.011366834158658357,3,2024-03-01
Haryana,2024,April,-0.009147225469352094,4,2024-04-01
Haryana,2024,May,-0.013408621380383678,5,2024-05-01
Haryana,2024,June,-0.015898586067797815,6,2024-06-01
Haryana,2024,July,-0.0051948168771041026,7,2024-07-01
Haryana,2024,August,-0.004674119130374521,8,2024-08-01
Haryana,2024,September,-0.0025779854442742334,9,2024-09-01
Haryana,2024,October,-0.005605110216122533,10,2024-10-01
Haryana,2024,November,-0.012804272245987569,11,2024-11-01
Haryana,2024,December,-0.008738169195732226,12,2024-12-01
Haryana,2025,January,-0.009872774398493434,1,2025-01-01
Himachal Pradesh,2011,January,0.02210034700066643,1,2011-01-01
Himachal Pradesh,2011,February,0.021265490779341256,2,2011-02-01
Himachal Pradesh,2011,March,0.019048194970693544,3,2011-03-01
Himachal Pradesh,2011,April,0.022198469789148412,4,2011-04-01
Himachal Pradesh,2011,May,0.01656581229276899,5,2011-05-01
Himachal Pradesh,2011,June,0.013158084577510998,6,2011-06-01
Himachal Pradesh,2011,July,0.007596346891935113,7,2011-07-01
Himachal Pradesh,2011,August,0.012861913642407963,8,2011-08-01
Himachal Pradesh,2011,September,0.008492620045653432,9,2011-09-01
Himachal Pradesh,2011,October,0.00630916919326463,10,2011-10-01
Himachal Pradesh,2011,November,0.004192878260036004,11,2011-11-01
Himachal Pradesh,2011,December,-0.004232810552620592,12,2011-12-01
Himachal Pradesh,2012,January,0.002100841108812368,1,2012-01-01
Himachal Pradesh,2012,February,-0.0020964368265277145,2,2012-02-01
Himachal Pradesh,2012,March,-0.004158010148663571,3,2012-03-01
Himachal Pradesh,2012,April,0.006116227017435527,4,2012-04-01
Himachal Pradesh,2012,May,0.006066752682237997,5,2012-05-01
Himachal Pradesh,2012,June,0.0049975116504716866,6,2012-06-01
Himachal Pradesh,2012,July,-0.001980198666862165,7,2012-07-01
Himachal Pradesh,2012,August,-0.003921573653181909,8,2012-08-01
Himachal Pradesh,2012,September,-0.0009722898189385987,9,2012-09-01
Himachal Pradesh,2012,October,0.0,10,2012-10-01
Himachal Pradesh,2012,November,0.0009583134418118533,11,2012-11-01
Himachal Pradesh,2012,December,-0.0038314223115563095,12,2012-12-01
Himachal Pradesh,2013,January,0.0019102202561187553,1,2013-01-01
Himachal Pradesh,2013,February,0.0018975337761917288,2,2013-02-01
Himachal Pradesh,2013,March,0.004728141195945668,3,2013-03-01
Himachal Pradesh,2013,April,0.006575880906157572,4,2013-04-01
Himachal Pradesh,2013,May,0.0009350164309065434,5,2013-05-01
